iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
BEL,Europe,Belgium,2021-02-04,718847.0,2452.0,2344.286,21260.0,44.0,39.714,62025.092,211.569,202.275,1834.401,3.797,3.427,0.99,306.0,26.403,1751.0,151.084,,,,,54091.0,8519258.0,735.077,4.667,50643.0,4.37,0.054,18.5,tests performed,433625.0,345874.0,88052.0,34074.0,17572.0,3.74,2.98,0.76,1516.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-02-05,721432.0,2585.0,2330.286,21295.0,35.0,39.571,62248.137,223.044,201.067,1837.421,3.02,3.414,0.99,304.0,26.23,1737.0,149.876,,,,,57088.0,8576346.0,740.003,4.926,50756.0,4.379,0.053,18.9,tests performed,464270.0,353889.0,110708.0,30645.0,18940.0,4.01,3.05,0.96,1634.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-02-06,723870.0,2438.0,2290.429,21352.0,57.0,40.857,62458.497,210.361,197.628,1842.339,4.918,3.525,0.98,292.0,25.195,1650.0,142.369,,,,,42024.0,8618370.0,743.629,3.626,50030.0,4.317,0.052,19.2,tests performed,470759.0,355147.0,115952.0,6489.0,19227.0,4.06,3.06,1.0,1659.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-02-07,725610.0,1740.0,2208.143,21389.0,37.0,42.429,62608.632,150.134,190.528,1845.531,3.193,3.661,0.97,300.0,25.885,1678.0,144.785,,,933.41,80.538,19066.0,8637436.0,745.274,1.645,49583.0,4.278,0.052,19.2,tests performed,474136.0,355461.0,119015.0,3377.0,19581.0,4.09,3.07,1.03,1690.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-02-08,726483.0,873.0,2152.286,21423.0,34.0,42.714,62683.958,75.326,185.708,1848.465,2.934,3.686,0.97,302.0,26.058,1698.0,146.51,,,,,44898.0,8682334.0,749.148,3.874,49450.0,4.267,0.051,19.6,tests performed,484227.0,357812.0,126755.0,10091.0,19924.0,4.18,3.09,1.09,1719.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-02-09,728334.0,1851.0,2151.857,21472.0,49.0,42.714,62843.67,159.712,185.671,1852.693,4.228,3.686,0.96,308.0,26.576,1674.0,144.44,,,,,60755.0,8743089.0,754.39,5.242,48375.0,4.174,0.05,20.0,tests performed,511949.0,365901.0,146399.0,27722.0,20446.0,4.42,3.16,1.26,1764.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-02-10,730951.0,2617.0,2079.429,21512.0,40.0,42.286,63069.475,225.806,179.422,1856.144,3.451,3.649,0.96,303.0,26.144,1652.0,142.541,,,,,49931.0,8793020.0,758.698,4.308,46836.0,4.041,0.05,20.0,tests performed,537262.0,372452.0,165175.0,25313.0,19673.0,4.64,3.21,1.43,1697.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-02-11,733100.0,2149.0,2036.143,21551.0,39.0,41.571,63254.9,185.425,175.687,1859.509,3.365,3.587,0.95,294.0,25.368,1642.0,141.679,,,,,46290.0,8839310.0,762.692,3.994,45722.0,3.945,0.05,20.0,tests performed,573363.0,380437.0,193291.0,36101.0,19963.0,4.95,3.28,1.67,1722.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-02-12,735220.0,2120.0,1969.714,21599.0,48.0,43.429,63437.822,182.922,169.955,1863.651,4.142,3.747,0.96,295.0,25.454,1634.0,140.988,,,,,46462.0,8885772.0,766.701,4.009,44204.0,3.814,0.05,20.0,tests performed,607700.0,386940.0,221150.0,34337.0,20490.0,5.24,3.34,1.91,1768.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-02-13,737115.0,1895.0,1892.143,21634.0,35.0,40.286,63601.331,163.508,163.262,1866.671,3.02,3.476,0.97,298.0,25.713,1567.0,135.207,,,,,34160.0,8919932.0,769.649,2.947,43080.0,3.717,0.051,19.6,tests performed,616325.0,387517.0,229211.0,8625.0,20795.0,5.32,3.34,1.98,1794.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-02-14,738631.0,1516.0,1860.143,21662.0,28.0,39.0,63732.137,130.807,160.501,1869.087,2.416,3.365,0.99,307.0,26.489,1598.0,137.882,,,838.862,72.381,15970.0,8935902.0,771.027,1.378,42638.0,3.679,0.051,19.6,tests performed,618240.0,387588.0,231055.0,1915.0,20586.0,5.33,3.34,1.99,1776.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-02-15,739488.0,857.0,1857.857,21702.0,40.0,39.857,63806.083,73.946,160.304,1872.538,3.451,3.439,1.0,319.0,27.525,1639.0,141.42,,,,,38663.0,8974565.0,774.363,3.336,41747.0,3.602,0.053,18.9,tests performed,631869.0,389637.0,242635.0,13629.0,21092.0,5.45,3.36,2.09,1820.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-02-16,741205.0,1717.0,1838.714,21750.0,48.0,39.714,63954.233,148.15,158.652,1876.68,4.142,3.427,1.02,311.0,26.834,1600.0,138.055,,,,,49438.0,9024003.0,778.628,4.266,40131.0,3.463,0.055,18.2,tests performed,646335.0,393660.0,253083.0,14466.0,19198.0,5.58,3.4,2.18,1656.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-02-17,743882.0,2677.0,1847.286,21793.0,43.0,40.143,64185.215,230.983,159.391,1880.39,3.71,3.464,1.04,315.0,27.18,1610.0,138.917,,,,,43174.0,9067177.0,782.354,3.725,39165.0,3.379,0.057,17.5,tests performed,666044.0,400786.0,265677.0,19709.0,18397.0,5.75,3.46,2.29,1587.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-02-18,746302.0,2420.0,1886.0,21821.0,28.0,38.571,64394.023,208.808,162.732,1882.806,2.416,3.328,1.06,314.0,27.093,1588.0,137.019,,,,,40483.0,9107660.0,785.847,3.493,38336.0,3.308,0.06,16.7,tests performed,693801.0,411698.0,282522.0,27757.0,17205.0,5.99,3.55,2.44,1485.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-02-19,749739.0,3437.0,2074.143,21859.0,38.0,37.143,64690.582,296.559,178.966,1886.085,3.279,3.205,1.08,314.0,27.093,1607.0,138.659,,,,,42004.0,9149664.0,789.471,3.624,37699.0,3.253,0.063,15.9,tests performed,724476.0,429445.0,295470.0,30675.0,16682.0,6.25,3.71,2.55,1439.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-02-20,752379.0,2640.0,2180.571,21887.0,28.0,36.143,64918.372,227.79,188.149,1888.501,2.416,3.119,1.08,315.0,27.18,1567.0,135.207,,,,,33882.0,9183546.0,792.394,2.923,37659.0,3.249,0.065,15.4,tests performed,730412.0,433807.0,297055.0,5936.0,16298.0,6.3,3.74,2.56,1406.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-02-21,754473.0,2094.0,2263.143,21903.0,16.0,34.429,65099.051,180.679,195.273,1889.881,1.381,2.971,1.08,329.0,28.387,1619.0,139.694,,,840.874,72.554,17000.0,9200546.0,793.861,1.467,37806.0,3.262,0.066,15.2,tests performed,732565.0,435696.0,297319.0,2153.0,16332.0,6.32,3.76,2.57,1409.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-02-22,755594.0,1121.0,2300.857,21923.0,20.0,31.571,65195.775,96.725,198.527,1891.607,1.726,2.724,1.08,348.0,30.027,1721.0,148.495,,,,,40378.0,9240924.0,797.345,3.484,38051.0,3.283,0.067,14.9,tests performed,745101.0,445419.0,300132.0,12536.0,16176.0,6.43,3.84,2.59,1396.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-02-23,757696.0,2102.0,2355.857,21956.0,33.0,29.429,65377.145,181.369,203.273,1894.454,2.847,2.539,1.08,353.0,30.458,1711.0,147.632,,,,,54892.0,9295816.0,802.081,4.736,38830.0,3.35,0.067,14.9,tests performed,765006.0,457489.0,307974.0,19905.0,16953.0,6.6,3.95,2.66,1463.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-02-24,760809.0,3113.0,2418.143,21988.0,32.0,27.857,65645.747,268.603,208.647,1897.216,2.761,2.404,1.08,362.0,31.235,1749.0,150.911,,,,,49026.0,9344842.0,806.312,4.23,39666.0,3.423,0.068,14.7,tests performed,788031.0,472318.0,316182.0,23025.0,17427.0,6.8,4.08,2.73,1504.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-02-25,763885.0,3076.0,2511.857,22006.0,18.0,26.429,65911.157,265.41,216.733,1898.769,1.553,2.28,1.07,369.0,31.839,1759.0,151.774,,,,,41591.0,9386433.0,809.9,3.589,39825.0,3.436,0.068,14.7,tests performed,819582.0,494948.0,325105.0,31551.0,17969.0,7.07,4.27,2.81,1550.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-02-26,766654.0,2769.0,2416.429,22034.0,28.0,25.0,66150.078,238.921,208.499,1901.185,2.416,2.157,1.07,393.0,33.91,1838.0,158.59,,,,,47309.0,9433742.0,813.982,4.082,40583.0,3.502,0.067,14.9,tests performed,851279.0,519961.0,331810.0,31697.0,18115.0,7.35,4.49,2.86,1563.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-02-27,769414.0,2760.0,2433.571,22052.0,18.0,23.571,66388.222,238.144,209.979,1902.738,1.553,2.034,1.06,397.0,34.255,1835.0,158.331,,,,,37696.0,9471438.0,817.235,3.253,41127.0,3.549,0.067,14.9,tests performed,855650.0,523564.0,332587.0,4371.0,17891.0,7.38,4.52,2.87,1544.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-02-28,771511.0,2097.0,2434.0,22077.0,25.0,24.857,66569.16,180.938,210.016,1904.895,2.157,2.145,1.06,407.0,35.118,1896.0,163.595,,,1055.116,91.04,16156.0,9487594.0,818.629,1.394,41007.0,3.538,0.066,15.2,tests performed,856479.0,524147.0,332833.0,829.0,17702.0,7.39,4.52,2.87,1527.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-01,772294.0,783.0,2385.714,22106.0,29.0,26.143,66636.72,67.56,205.849,1907.397,2.502,2.256,1.05,413.0,35.635,1937.0,167.132,,,,,43333.0,9530927.0,822.368,3.739,41429.0,3.575,0.065,15.4,tests performed,869845.0,534805.0,335541.0,13366.0,17821.0,7.51,4.61,2.9,1538.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-02,774344.0,2050.0,2378.286,22141.0,35.0,26.429,66813.603,176.882,205.208,1910.417,3.02,2.28,1.06,426.0,36.757,1902.0,164.112,,,,,57772.0,9588699.0,827.353,4.985,41840.0,3.61,0.064,15.6,tests performed,893238.0,551433.0,342317.0,23393.0,18319.0,7.71,4.76,2.95,1581.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-03,777608.0,3264.0,2399.857,22169.0,28.0,25.857,67095.234,281.631,207.07,1912.833,2.416,2.231,1.06,434.0,37.447,1900.0,163.94,,,,,51259.0,9639958.0,831.775,4.423,42159.0,3.638,0.063,15.9,tests performed,922965.0,575174.0,348314.0,29727.0,19276.0,7.96,4.96,3.01,1663.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-04,780251.0,2643.0,2338.0,22196.0,27.0,27.143,67323.283,228.049,201.732,1915.163,2.33,2.342,1.06,426.0,36.757,1905.0,164.371,,,,,46956.0,9686914.0,835.827,4.052,42926.0,3.704,0.063,15.9,tests performed,971974.0,615772.0,356725.0,49009.0,21770.0,8.39,5.31,3.08,1878.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-05,783010.0,2759.0,2336.571,22215.0,19.0,25.857,67561.341,238.058,201.609,1916.802,1.639,2.231,1.07,433.0,37.361,1915.0,165.234,,,,,52568.0,9739482.0,840.363,4.536,43677.0,3.769,0.061,16.4,tests performed,1015734.0,653159.0,363107.0,43760.0,23494.0,8.76,5.64,3.13,2027.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-06,785809.0,2799.0,2342.143,22240.0,25.0,26.857,67802.85,241.509,202.09,1918.959,2.157,2.317,1.08,416.0,35.894,1880.0,162.214,,,,,39147.0,9778629.0,843.741,3.378,43884.0,3.786,0.061,16.4,tests performed,1023971.0,660806.0,363708.0,8237.0,24046.0,8.84,5.7,3.14,2075.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-07,787891.0,2082.0,2340.0,22261.0,21.0,26.286,67982.494,179.644,201.905,1920.771,1.812,2.268,1.09,425.0,36.671,1938.0,167.219,,,1026.952,88.61,17060.0,9795689.0,845.213,1.472,44014.0,3.798,0.061,16.4,tests performed,1025442.0,662100.0,363885.0,1471.0,24138.0,8.85,5.71,3.14,2083.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-08,789008.0,1117.0,2387.714,22292.0,31.0,26.571,68078.873,96.379,206.022,1923.446,2.675,2.293,1.11,436.0,37.62,1994.0,172.051,,,,,43962.0,9839651.0,849.006,3.793,44103.0,3.805,0.062,16.1,tests performed,1042658.0,677356.0,365845.0,17216.0,24688.0,9.0,5.84,3.16,2130.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-09,791171.0,2163.0,2403.857,22327.0,35.0,26.571,68265.506,186.633,207.415,1926.466,3.02,2.293,1.13,441.0,38.051,1963.0,169.376,,,,,62023.0,9901674.0,854.357,5.352,44711.0,3.858,0.062,16.1,tests performed,1071207.0,698882.0,372878.0,28549.0,25424.0,9.24,6.03,3.22,2194.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-10,794605.0,3434.0,2428.143,22347.0,20.0,25.429,68561.806,296.3,209.51,1928.192,1.726,2.194,1.15,452.0,39.0,1943.0,167.65,,,,,55948.0,9957622.0,859.185,4.827,45381.0,3.916,0.063,15.9,tests performed,1106905.0,725562.0,381906.0,35698.0,26277.0,9.55,6.26,3.3,2267.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-11,798108.0,3503.0,2551.0,22370.0,23.0,24.857,68864.059,302.253,220.111,1930.176,1.985,2.145,1.17,447.0,38.569,1909.0,164.716,,,,,51528.0,10009150.0,863.631,4.446,46034.0,3.972,0.065,15.4,tests performed,1160656.0,769412.0,391807.0,53751.0,26955.0,10.01,6.64,3.38,2326.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-12,801723.0,3615.0,2673.286,22397.0,27.0,26.0,69175.976,311.917,230.662,1932.506,2.33,2.243,1.18,468.0,40.381,1915.0,165.234,,,,,58221.0,10067371.0,868.654,5.024,46841.0,4.042,0.066,15.2,tests performed,1204620.0,800004.0,405187.0,43964.0,26984.0,10.39,6.9,3.5,2328.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-13,805321.0,3598.0,2787.429,22421.0,24.0,25.857,69486.426,310.45,240.511,1934.577,2.071,2.231,1.2,474.0,40.899,1905.0,164.371,,,,,45689.0,10113060.0,872.597,3.942,47776.0,4.122,0.067,14.9,tests performed,1214211.0,807547.0,407240.0,9591.0,27177.0,10.48,6.97,3.51,2345.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-14,808283.0,2962.0,2913.143,22441.0,20.0,25.714,69742.0,255.574,251.358,1936.302,1.726,2.219,1.2,485.0,41.848,2013.0,173.69,,,1138.6,98.243,21531.0,10134591.0,874.454,1.858,48415.0,4.177,0.068,14.7,tests performed,1215627.0,807691.0,408512.0,1416.0,27169.0,10.49,6.97,3.52,2344.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-15,809861.0,1578.0,2979.0,22545.0,104.0,36.143,69878.156,136.156,257.04,1945.276,8.974,3.119,1.22,503.0,43.401,2112.0,182.232,,,,,48948.0,10183539.0,878.678,4.223,49127.0,4.239,0.07,14.3,tests performed,1246016.0,833459.0,413134.0,30389.0,29051.0,10.75,7.19,3.56,2507.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-16,813026.0,3165.0,3122.143,22572.0,27.0,35.0,70151.246,273.089,269.391,1947.606,2.33,3.02,1.23,522.0,45.04,2085.0,179.902,,,,,74226.0,10257765.0,885.082,6.405,50870.0,4.389,0.071,14.1,tests performed,1292655.0,875930.0,417306.0,46639.0,31635.0,11.15,7.56,3.6,2730.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-17,818142.0,5116.0,3362.429,22600.0,28.0,36.143,70592.675,441.43,290.124,1950.021,2.416,3.119,1.24,534.0,46.076,2123.0,183.181,,,,,67204.0,10324969.0,890.881,5.799,52478.0,4.528,0.073,13.7,tests performed,1340492.0,915052.0,426021.0,47837.0,33370.0,11.57,7.9,3.68,2879.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-18,822801.0,4659.0,3527.571,22624.0,24.0,36.286,70994.673,401.998,304.373,1952.092,2.071,3.131,1.24,543.0,46.852,2142.0,184.821,,,,,66735.0,10391704.0,896.639,5.758,54651.0,4.716,0.075,13.3,tests performed,1415097.0,973132.0,442546.0,74605.0,36349.0,12.21,8.4,3.82,3136.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-19,827941.0,5140.0,3745.429,22650.0,26.0,36.143,71438.174,443.5,323.171,1954.336,2.243,3.119,1.24,550.0,47.456,2153.0,185.77,,,,,73472.0,10465176.0,902.979,6.339,56829.0,4.903,0.075,13.3,tests performed,1482418.0,1021763.0,461236.0,67321.0,39685.0,12.79,8.82,3.98,3424.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-20,827941.0,0.0,3231.429,22650.0,0.0,32.714,71438.174,0.0,278.821,1954.336,0.0,2.823,1.24,557.0,48.06,2160.0,186.374,,,,,56445.0,10521621.0,907.849,4.87,58366.0,5.036,0.076,13.2,tests performed,1504554.0,1042555.0,462583.0,22136.0,41478.0,12.98,9.0,3.99,3579.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-21,837006.0,9065.0,4103.286,22707.0,57.0,38.0,72220.339,782.166,354.048,1959.254,4.918,3.279,1.27,569.0,49.096,2249.0,194.053,,,1391.063,120.027,27923.0,10549544.0,910.258,2.409,59279.0,5.115,0.077,13.0,tests performed,1505457.0,1042947.0,463094.0,903.0,41404.0,12.99,9.0,4.0,3573.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-22,839238.0,2232.0,4196.714,22728.0,21.0,26.143,72412.926,192.586,362.11,1961.066,1.812,2.256,1.25,589.0,50.821,2372.0,204.666,,,,,57283.0,10606827.0,915.201,4.943,60470.0,5.218,0.077,13.0,tests performed,1537862.0,1070229.0,468217.0,32405.0,41692.0,13.27,9.23,4.04,3597.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-23,842775.0,3537.0,4249.857,22763.0,35.0,27.286,72718.112,305.187,366.695,1964.086,3.02,2.354,1.23,601.0,51.857,2402.0,207.254,,,,,87171.0,10693998.0,922.722,7.521,62319.0,5.377,0.077,13.0,tests performed,1585634.0,1112443.0,473777.0,47772.0,41854.0,13.68,9.6,4.09,3611.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-24,849090.0,6315.0,4421.143,22786.0,23.0,26.571,73262.997,544.884,381.474,1966.07,1.985,2.293,1.21,636.0,54.877,2452.0,211.569,,,,,80090.0,10774088.0,929.633,6.91,64160.0,5.536,0.077,13.0,tests performed,1647175.0,1163573.0,484189.0,61541.0,43812.0,14.21,10.04,4.18,3780.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-25,854608.0,5518.0,4543.857,22816.0,30.0,27.429,73739.113,476.116,392.063,1968.659,2.589,2.367,1.19,652.0,56.257,2493.0,215.106,,,,,81311.0,10855399.0,936.649,7.016,66242.0,5.716,0.077,13.0,tests performed,1724478.0,1221309.0,503756.0,77303.0,44197.0,14.88,10.54,4.35,3813.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-26,860731.0,6123.0,4684.286,22852.0,36.0,28.857,74267.43,528.318,404.18,1971.765,3.106,2.49,1.16,667.0,57.552,2503.0,215.969,,,,,78630.0,10934029.0,943.433,6.785,66979.0,5.779,0.077,13.0,tests performed,1792854.0,1270983.0,522460.0,68376.0,44348.0,15.47,10.97,4.51,3827.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-27,866063.0,5332.0,5446.0,22870.0,18.0,31.429,74727.497,460.067,469.903,1973.318,1.553,2.712,1.14,701.0,60.485,2568.0,221.578,,,,,65900.0,10999929.0,949.119,5.686,68330.0,5.896,0.077,13.0,tests performed,1814964.0,1289356.0,526197.0,22110.0,44344.0,15.66,11.13,4.54,3826.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-28,870757.0,4694.0,4821.571,22897.0,27.0,27.143,75132.515,405.018,416.025,1975.648,2.33,2.342,1.11,712.0,61.434,2693.0,232.363,,,1699.853,146.67,28530.0,11028459.0,951.581,2.462,68416.0,5.903,0.077,13.0,tests performed,1817299.0,1290745.0,527143.0,2335.0,44549.0,15.68,11.14,4.55,3844.0,62.96,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2021-03-29,872936.0,2179.0,4814.0,22921.0,24.0,27.571,75320.528,188.013,415.372,1977.719,2.071,2.379,1.08,740.0,63.85,2820.0,243.321,,,,,56512.0,11084971.0,956.457,4.876,68306.0,5.894,0.078,12.8,tests performed,1840715.0,1308960.0,532344.0,23416.0,43265.0,15.88,11.29,4.59,3733.0,70.37,11589616.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
